id,SalePrice
1746,155123.1902386072
1747,228583.6922763706
1748,213626.3995778207
1749,165453.79167142167
1750,138105.0415751881
1751,190791.54195167837
1752,132640.58190367912
1753,129529.0150367149
1754,176969.254405063
1755,188697.8690121413
1756,143571.21898242764
1757,116999.43259130706
1758,154392.5519669489
1759,150074.64797059135
1760,169146.5920832306
1761,145758.58414630417
1762,177488.49411551093
1763,154447.6871854626
1764,149473.04174936932
1765,92153.53395584681
1766,161479.14886383183
1767,166705.91115814124
1768,138847.93847204975
1769,155458.0479619538
1770,148135.1987663915
1771,136715.51794589925
1772,127790.0589305447
1773,133773.3186710209
1774,122390.24015564835
1775,150568.82566066025
1776,148200.23537911443
1777,110787.51507878272
1778,153017.17860120803
1779,138849.0464463198
1780,158980.45800956112
1781,122093.18505061886
1782,112527.13659749944
1783,150633.2611188517
1784,133912.78090455537
1785,103074.12191282248
1786,98016.49503602495
1787,140687.54173200513
1788,79753.84837726635
1789,103375.72949236969
1790,109917.65622314591
1791,161905.03910166022
1792,146434.87784322634
1793,106563.46388871426
1794,152384.05229058312
1795,151354.73106036236
1796,213296.12785932596
1797,104236.06941846608
1798,136922.0665929131
1799,140107.0298352813
1800,150395.23146883852
1801,115011.26333246683
1802,108351.77928456862
1803,154656.67677442837
1804,137192.7968529652
1805,136747.33674748716
1806,91142.22328675116
1807,106006.75328527547
1808,130826.2407210931
1809,114456.26196582035
1810,164260.72632936484
1811,72805.9001774783
1812,98995.59989556119
1813,131054.17071248873
1814,102641.22566795662
1815,96796.4282643434
1816,106709.57103719229
1817,138811.30412189823
1818,131199.49731459768
1819,170629.22520672795
1820,74599.31518618685
1821,122576.58915425338
1822,152434.00001049263
1823,32912.79513267601
1824,95412.83306009526
1825,124770.19482857459
1826,149093.999856073
1827,86074.60343741674
1828,128138.36247374874
1829,115188.32667173244
1830,110431.19839060627
1831,131432.9645534847
1832,121114.1644030609
1833,149927.55471595252
1834,154709.8221343079
1835,107636.43541149258
1836,119438.37614500962
1837,135295.1370459424
1838,179853.08409396824
1839,121669.02327675065
1840,182727.52282000988
1841,139072.99077403464
1842,120901.8778651668
1843,130326.73378425675
1844,177106.5732582699
1845,147342.96859183023
1846,155036.3469541605
1847,174577.38453471137
1848,68989.32853723376
1849,128295.73691739026
1850,140867.33862325017
1851,138253.9268881023
1852,137452.2124176567
1853,152348.34161371665
1854,174814.58185468658
1855,168904.88655121622
1856,241855.8822654716
1857,183750.59386979885
1858,145173.62306079004
1859,134503.75048697484
1860,154776.4190491519
1861,128197.11481481456
1862,183971.02653365117
1863,162656.45912205314
1864,162651.86090972665
1865,400127.1771933292
1866,326714.0220186312
1867,247649.23890818836
1868,384324.0307606536
1869,235360.38024321123
1870,226715.5926920859
1871,255825.1829204744
1872,195160.2785305964
1873,264153.17213244626
1874,147227.4659856069
1875,189440.43935704464
1876,198856.48040068254
1877,232979.11141847793
1878,191489.17593431292
1879,139987.6939293604
1880,150909.30031961738
1881,309968.05149751186
1882,287125.1225062265
1883,181766.76856383795
1884,198033.46749511658
1885,212282.24798578687
1886,253630.66116070762
1887,229951.05636752627
1888,279825.38765234407
1889,196123.82048894098
1890,142330.99820945138
1891,124751.78906332543
1892,111206.97316387905
1893,147063.9372697991
1894,122227.58946948261
1895,140522.94991442334
1896,129768.83385409045
1897,151690.9319663043
1898,167745.88507079575
1899,154730.83574454315
1900,175902.08382215153
1901,189316.03769483
1902,142895.3757555748
1903,202480.12508490463
1904,172834.94950775304
1905,226255.88641167237
1906,56127.47227327812
1907,191706.30128005138
1908,135618.31179321752
1909,130603.28291888181
1910,129660.03978135696
1911,168998.7786494025
1912,230447.6530001686
1913,91727.46554591153
1914,54719.46598541874
1915,506154.9691575414
1916,131369.81607741592
1917,178800.05718248655
1918,145749.67793471922
1919,176770.58862033326
1920,119574.3751757556
1921,473910.4223577409
1922,329586.4247062996
1923,163754.5293257713
1924,180800.37902536898
1925,173393.20271913148
1926,514534.977080333
1927,141077.01782270905
1928,138257.84283520238
1929,120514.78620101226
1930,159023.86582212136
1931,151195.8800749787
1932,143105.33721404534
1933,183590.77299049476
1934,172827.3180144269
1935,181093.31366603027
1936,197024.18742670186
1937,194383.91120046584
1938,153010.2330528892
1939,227508.3304247754
1940,209274.43948417305
1941,163140.3026317219
1942,210137.36038886989
1943,188518.11326247777
1944,473727.67659916356
1945,406814.1169369122
1946,161913.576362092
1947,282640.5539757472
1948,131262.2578521755
1949,285523.9234294168
1950,164679.36354274338
1951,233338.04880539444
1952,210741.13815967983
1953,162846.42320883612
1954,205826.22442656892
1955,152877.18721838703
1956,169897.9303091527
1957,138052.1585068261
1958,255475.4146043034
1959,151647.17940322033
1960,146664.926346407
1961,139781.7340870563
1962,116941.9447947271
1963,120328.51941585357
1964,102273.4895348237
1965,164362.74582535514
1966,146715.65673591648
1967,340236.5150054448
1968,377618.30596547906
1969,379043.252138721
1970,398959.2112925601
1971,477048.65938006155
1972,390171.5856826047
1973,271445.004027847
1974,312805.60247992084
1975,421344.56986564194
1976,266452.4409412482
1977,320908.9448254529
1978,408291.82237233676
1979,371994.2572608321
1980,207914.5152219444
1981,371716.88299029495
1982,256627.98356698803
1983,253204.69464905732
1984,149728.338290296
1985,257644.95731153546
1986,191107.35634514762
1987,194799.92704380193
1988,180800.6204228988
1989,192457.665997735
1990,220942.7327343073
1991,215190.07737129313
1992,233720.96359431863
1993,159721.624842005
1994,185124.49008953435
1995,183848.4400120815
1996,209851.63564528362
1997,232559.38144427465
1998,398557.70915338397
1999,318457.4162452457
2000,296815.33081353694
2001,233583.4267206015
2002,224102.7804150713
2003,277154.1017554103
2004,235549.92999500965
2005,196296.53414562877
2006,253961.19089876435
2007,239522.38795180863
2008,188098.0109580849
2009,217604.5132481388
2010,178479.209276684
2011,136504.43744382745
2012,175889.75495500464
2013,201008.95776224742
2014,196327.14145564608
2015,207697.44771808336
2016,217791.5014897954
2017,211284.99915117875
2018,162311.72548872218
2019,136881.98125893262
2020,143526.58611545688
2021,127233.64363417709
2022,184959.40895207055
2023,154198.8869531304
2024,207463.6288561705
2025,346652.08455719426
2026,184943.0125819062
2027,152384.39247727304
2028,152652.99075452864
2029,177174.4007480855
2030,228192.97367406948
2031,217646.0473802334
2032,241883.45305960125
2033,244194.81878347156
2034,193678.05866532496
2035,215483.3372757427
2036,178956.6466367216
2037,169207.33116069736
2038,168851.74538773356
2039,271929.9091412197
2040,202715.7425562158
2041,202872.89533742436
2042,190013.59182207435
2043,160222.05839456827
2044,132551.67839680976
2045,159677.39518525937
2046,148195.1596872562
2047,152261.20987829354
2048,122602.25472191168
2049,133081.07016929847
2050,189678.28174199737
2051,97041.51355491509
2052,139633.58351366143
2053,138906.04955097206
2054,208254.09347770613
2055,132506.72806515917
2056,145748.2926123243
2057,116079.50513397402
2058,202663.91737162415
2059,145732.28417276478
2060,161448.09779853627
2061,158722.58589954738
2062,142055.52158710093
2063,135067.06053781966
2064,135680.33055379786
2065,152678.31911411192
2066,160535.56588603766
2067,83581.69881616732
2068,145253.33277063156
2069,94341.40166470078
2070,127611.93630769245
2071,120846.96519032623
2072,125267.58399487795
2073,147623.15276525036
2074,112513.61098777456
2075,130955.94906268528
2076,130199.81147032772
2077,142220.1964727942
2078,118314.94838044562
2079,114590.3489053905
2080,124165.29660533565
2081,119492.02268682327
2082,114389.07801975483
2083,144511.19078525575
2084,140035.3711125246
2085,121717.62253040103
2086,104054.88970761976
2087,102462.94231186388
2088,85633.75460212074
2089,81997.3597464871
2090,128774.01562528784
2091,95095.84119222396
2092,137590.0321969351
2093,63322.46641720317
2094,117878.23510797869
2095,123999.24007405057
2096,118257.21853205233
2097,113907.2593100636
2098,119368.61093454271
2099,109122.8293155003
2100,58558.97150266057
2101,101212.54973820075
2102,128931.69846944699
2103,122853.26997719446
2104,104957.70182128374
2105,122375.6602029932
2106,112681.21034164315
2107,101121.59506311524
2108,127231.19626456732
2109,118522.26864572891
2110,83315.16589020485
2111,120540.6959175665
2112,158071.66891642188
2113,145887.71184246606
2114,180836.44834408342
2115,145718.93349946206
2116,109164.10810278835
2117,151888.35898198668
2118,134094.75227852515
2119,109274.96540617882
2120,125652.30509591236
2121,159722.683013493
2122,132178.90448066668
2123,115873.18232274793
2124,152966.05416715285
2125,122257.92733162825
2126,148547.0362283384
2127,128786.97349712133
2128,127293.71377832319
2129,124046.49222168453
2130,136371.57799924878
2131,97759.13218686683
2132,100052.53384255448
2133,108668.24979984686
2134,160006.4565963505
2135,146990.29073910293
2136,73413.57911738647
2137,109839.73118991204
2138,130846.48868496239
2139,147570.93542132346
2140,140940.39418948887
2141,131793.3457769046
2142,135800.2523331618
2143,151180.59417802622
2144,129150.37446562063
2145,129456.60595092249
2146,193677.87215066855
2147,151464.37419808662
2148,150705.02843847734
2149,151385.02814455915
2150,196428.20956907136
2151,129018.68628355073
2152,130222.01789124364
2153,168011.03276837952
2154,144328.71880030056
2155,127331.48424389215
2156,296573.12439329305
2157,207609.0568281979
2158,240590.18334974092
2159,175434.46019139528
2160,164244.75058989972
2161,273649.11697636615
2162,367672.31203846383
2163,344145.3162627416
2164,183357.6919449741
2165,200701.79985377367
2166,143974.97488410148
2167,240343.95895934323
2168,237509.67733196227
2169,200988.22302932545
2170,207162.3887089664
2171,160868.95605513125
2172,131969.21512012626
2173,163012.88471014504
2174,215144.6541930581
2175,256594.18377793432
2176,337993.0023423853
2177,260514.56080388004
2178,211255.28037579646
2179,124655.29207279778
2180,132483.84704363113
2181,176474.16050608383
2182,197891.4001690775
2183,188193.04183523555
2184,122926.05169546805
2185,150651.5808821304
2186,135787.64656367857
2187,144406.0721667413
2188,169701.39826803165
2189,157514.02774741975
2190,117634.66910029382
2191,108521.22138707053
2192,106756.22004666158
2193,112980.24037837575
2194,100327.40749091902
2195,119063.2870500611
2196,149647.36342455674
2197,112925.23755753512
2198,129129.1657282757
2199,168807.209990364
2200,219050.90531945537
2201,143000.0235764512
2202,195289.98434680747
2203,164259.17171149587
2204,182446.74424894972
2205,171358.5094797727
2206,151767.8970904689
2207,236945.38040708407
2208,221531.1163690343
2209,225871.56140526957
2210,119873.26097698366
2211,124818.03142525752
2212,126998.18709562175
2213,115385.15801688159
2214,149810.22475577064
2215,125344.1583351905
2216,125115.54520144754
2217,47535.44925631555
2218,94826.49068038397
2219,66845.22786131734
2220,112815.91133184328
2221,485970.09092432505
2222,348756.6646524536
2223,221648.37074160198
2224,183193.30427640668
2225,151379.4084511455
2226,165633.1861803438
2227,155069.3543502951
2228,283313.0064781368
2229,195306.28418142567
2230,167904.7496069497
2231,212164.19717912172
2232,181988.08841073912
2233,186063.5410038604
2234,243846.8788563823
2235,240021.269101804
2236,248129.44367711476
2237,278973.6783230607
2238,207831.4892997066
2239,88627.95773709365
2240,147279.31780120928
2241,181993.22767839464
2242,114495.3351453668
2243,109652.60434250937
2244,77424.65063225155
2245,95796.97968071686
2246,159964.48051222856
2247,102815.64857261992
2248,129574.00215763572
2249,132349.2670289364
2250,131703.24478694104
2251,179708.16601246773
2252,158145.56073749572
2253,162091.15090840653
2254,169242.42502243893
2255,169542.77710889527
2256,185690.1062245684
2257,196006.98565359137
2258,174205.10886062038
2259,188320.83563012327
2260,121323.71371942958
2261,165094.1066252118
2262,204887.73014344322
2263,371490.3861203806
2264,265924.9715133148
2265,183453.316143448
2266,343615.9199599874
2267,332653.4211984763
2268,623545.4478423425
2269,147418.2728689909
2270,177338.37442048587
2271,207950.02209741305
2272,186645.34654143013
2273,181315.2218378707
2274,195090.87464692758
2275,191639.8995240122
2276,192649.55492807104
2277,199022.76828017214
2278,133551.8948209695
2279,138408.8327719771
2280,134846.24703781013
2281,171333.11494144972
2282,163346.70403598386
2283,114767.5121814306
2284,105336.14948636337
2285,150144.70452068676
2286,111802.28573028228
2287,422715.394046049
2288,251262.71242506072
2289,473727.105621473
2290,532423.8557420231
2291,328457.2858207643
2292,365480.5171246412
2293,679806.3991625615
2294,451413.477081936
2295,370476.44949819794
2296,241438.71218148933
2297,404714.772970621
2298,305221.0149642527
2299,458548.7181120139
2300,304263.11417313875
2301,320431.301158443
2302,256114.8276003414
2303,235313.0578218247
2304,205322.66533982512
2305,174940.79408566165
2306,178810.61463578555
2307,183729.73786656096
2308,271314.18240670953
2309,289817.2179432221
2310,270735.6843463423
2311,181462.95604053143
2312,177910.84497697392
2313,166591.86390587565
2314,200134.26570029504
2315,158581.31001197183
2316,172957.4582775927
2317,196458.90453625412
2318,184587.0164073062
2319,181587.901666812
2320,174350.25979769748
2321,239726.77374782233
2322,179321.98476019385
2323,192390.87745081217
2324,160042.75494999552
2325,171981.11650473328
2326,161389.82976440317
2327,212615.4360176405
2328,210053.04594396442
2329,199033.71767872578
2330,173502.45110533456
2331,372541.4127677383
2332,399269.79507158644
2333,312381.7450314748
2334,302681.911100518
2335,290392.159209619
2336,313040.55504659144
2337,189865.95952372174
2338,230215.29533429554
2339,184171.90828405003
2340,265253.7947090938
2341,146628.9329791695
2342,227156.88790593078
2343,230830.42430929656
2344,217946.62943726347
2345,242142.22497189554
2346,233512.61331226106
2347,233419.46321180713
2348,254532.68618220757
2349,196660.82690820718
2350,271202.62211093935
2351,237946.72434459065
2352,238120.03873755803
2353,253251.25819435169
2354,138876.98277835434
2355,129464.00284690912
2356,153993.4488921909
2357,191611.01965012946
2358,214629.43306586592
2359,137699.28129308822
2360,126794.23068883385
2361,151912.47023702605
2362,211553.88584624667
2363,129759.69652452481
2364,173812.81862813368
2365,196843.31612139623
2366,176462.6990113037
2367,203514.60518525902
2368,244009.25946842166
2369,186858.88855554652
2370,176332.35735011272
2371,170930.0790895247
2372,197979.66093595425
2373,254767.73303482032
2374,280871.0400208525
2375,301281.9660993268
2376,250165.99137044043
2377,312120.5432482528
2378,188249.19474893494
2379,226354.52174763396
2380,152631.96570270797
2381,160043.33423743933
2382,207597.8441886275
2383,200806.4453599466
2384,236353.52659885204
2385,167009.1931613779
2386,136332.33109364565
2387,154624.4152480816
2388,93883.6989484615
2389,127065.89592924694
2390,195659.16789707058
2391,138880.4306719735
2392,142023.2909718418
2393,175588.1532257262
2394,143058.7238156079
2395,190091.88639859576
2396,163231.5217219076
2397,178267.73472083866
2398,124770.95791930097
2399,83252.59561135934
2400,126361.15672105078
2401,151098.30451901324
2402,125901.8625634746
2403,146836.96354151666
2404,157304.1349557854
2405,164022.86791034936
2406,153319.7825459368
2407,103662.01906831076
2408,153670.49640906084
2409,121495.36091111122
2410,158343.84632751782
2411,135678.5855250736
2412,159152.55132689458
2413,140580.63659355868
2414,134654.83385030957
2415,130828.54010861985
2416,130376.25596007708
2417,149520.69567177587
2418,154629.78685978948
2419,143012.55390965793
2420,139504.829074885
2421,141657.87248419836
2422,124774.68091247455
2423,92957.2245619901
2424,128283.0013284663
2425,156716.52275543462
2426,126078.55465891823
2427,137847.7439321191
2428,194442.7328516517
2429,127021.64162334151
2430,142016.18695618905
2431,141797.3082074255
2432,164744.39217444343
2433,166079.84377244924
2434,133520.05511325848
2435,137528.89805834653
2436,121552.61210088973
2437,111259.42278372773
2438,133610.02755334115
2439,101778.56106194154
2440,129675.43422007261
2441,59297.90673598861
2442,107716.4731562087
2443,125764.3212725929
2444,134024.33187770803
2445,96324.81437064754
2446,134734.75973161144
2447,154425.20422074333
2448,176190.22421695385
2449,132954.00228497
2450,125753.36603767092
2451,142842.50382641502
2452,125409.72232164282
2453,110666.45522959575
2454,152515.14998376172
2455,156345.39232180195
2456,144580.37275062702
2457,176788.35112885127
2458,157738.1216441288
2459,102403.19324475406
2460,131424.07371605284
2461,146361.72679639672
2462,137407.82376091258
2463,125251.00949672426
2464,150603.2985060467
2465,160981.82844553865
2466,149338.71606401043
2467,126890.62221265037
2468,99257.69095551259
2469,97278.04685588431
2470,148786.14958310133
2471,169603.56543487762
2472,114139.4880722958
2473,139868.4991300401
2474,72927.77812997204
2475,167448.81665174276
2476,150704.22118969093
2477,125423.22953784984
2478,142716.3850080384
2479,120654.55057459703
2480,154858.4132091687
2481,157818.22890433544
2482,157431.00981849746
2483,148458.0051891695
2484,157694.85086835627
2485,150684.2182585231
2486,170365.59976862412
2487,133836.27901928307
2488,145877.47076862352
2489,150977.5436093407
2490,174985.20743801782
2491,99902.9669967314
2492,193129.64812052232
2493,179670.97508548247
2494,139554.61051156564
2495,140110.71350171947
2496,185094.4025078794
2497,141082.63345843586
2498,149020.39928429178
2499,89528.16494774475
2500,169101.16084939885
2501,133034.45669216188
2502,125232.64015570033
2503,105833.53643552134
2504,155327.97169899018
2505,240544.39436012297
2506,294554.4921150855
2507,250058.50762064368
2508,283392.14644173457
2509,211074.62885410606
2510,207974.8543067354
2511,176599.3102285924
2512,195264.47420377465
2513,208211.65557917897
2514,249095.88920595907
2515,145032.80731904865
2516,173077.05087428156
2517,133157.95597369372
2518,142505.37412540204
2519,241033.4883037511
2520,207019.63415800387
2521,184466.8305436134
2522,211212.65122124448
2523,130378.40668309646
2524,140513.94429936956
2525,149716.79841417517
2526,141511.13011535926
2527,140225.20370394236
2528,126297.22384841375
2529,149175.8539384911
2530,141640.29436479017
2531,260289.48631702442
2532,236664.23016644182
2533,189042.70240914583
2534,171376.38243687846
2535,270796.897211646
2536,211094.73661897943
2537,235603.88273478686
2538,165017.69767413186
2539,180104.3140292163
2540,184988.75843516533
2541,180238.96075879488
2542,173854.12899283733
2543,153714.99894376696
2544,138542.00315480604
2545,128784.43455828521
2546,162134.31884760805
2547,120309.90507215878
2548,119875.92650068003
2549,159125.36681853983
2550,831745.5057554853
2551,121279.1191884324
2552,127796.95438118253
2553,116577.43944227963
2554,115630.08251943521
2555,177828.19136907352
2556,124619.13899242454
2557,114771.89178122018
2558,42501.3556220086
2559,150440.13776708682
2560,155021.86324844978
2561,179353.1618936116
2562,201632.43587162366
2563,169831.2851896978
2564,194547.30662262006
2565,180767.9906546267
2566,181779.46960304148
2567,150603.8953244912
2568,270302.8783808121
2569,235160.26670446867
2570,111346.76831606252
2571,188108.97436879596
2572,111863.46606449444
2573,201091.9585468847
2574,197579.68364420263
2575,137589.93578286227
2576,74324.04852683084
2577,155115.29044282
2578,97183.3284780509
2579,86859.86690640984
2580,59623.51486719654
2581,58458.33732562894
2582,76459.39194135107
2583,242466.56213044148
2584,138264.97643310038
2585,174262.87137307902
2586,211784.86696790467
2587,174175.10903690918
2588,182093.77363420292
2589,136497.43956707165
2590,164246.9711185506
2591,217023.86216324166
2592,201955.21040979956
2593,334914.8674775993
2594,172782.65485231832
2595,193720.8353712649
2596,299196.9303255454
2597,171144.94012264733
2598,272401.3592008643
2599,518888.27157073736
2600,127798.15633617326
2601,164934.65250055972
2602,86328.55427516691
2603,89265.18444301009
2604,94071.34744329425
2605,81859.71304917349
2606,165535.2613726411
2607,211443.06610662848
2608,149955.12705536044
2609,158632.36665223667
2610,109633.545411256
2611,139752.0466420471
2612,161767.18646145982
2613,128578.98314839191
2614,126353.67594263433
2615,155113.17379100886
2616,162710.62657822264
2617,178430.52801815534
2618,215356.10867691407
2619,187874.6730275783
2620,181551.9894074949
2621,185395.46246121408
2622,182425.88143908503
2623,246669.14237460893
2624,249112.581108365
2625,304941.9364528401
2626,158945.76276254634
2627,147823.22789101859
2628,418714.1996557011
2629,567173.2153158807
2630,465741.1343168098
2631,472916.8589209795
2632,407681.3985349555
2633,305683.28550497245
2634,334204.4944533078
2635,182725.0264585311
2636,199262.62532518088
2637,165612.74991154042
2638,258344.05994174935
2639,170975.99483967948
2640,147642.6470086744
2641,127572.63572555153
2642,158652.2552461824
2643,89012.76572785205
2644,129278.19330649446
2645,105950.54030954935
2646,96734.29330782095
2647,111151.293122723
2648,142786.13369806763
2649,158009.19855108726
2650,192893.46548922916
2651,152795.92457688268
2652,369455.93861950154
2653,249165.28493050422
2654,296640.25617151475
2655,414216.1101118902
2656,350891.19460273144
2657,319927.9920017383
2658,247129.9542463602
2659,344003.9240778161
2660,329686.85293547885
2661,371264.5261145869
2662,361676.9816161206
2663,248472.14113502754
2664,284247.62356594286
2665,334527.3728279228
2666,374305.6709930455
2667,165201.86702576675
2668,183856.00411159915
2669,189732.00180910213
2670,258188.83112391486
2671,179197.1498019685
2672,198089.3065929269
2673,201867.58167475238
2674,204276.60783692
2675,221431.83441929522
2676,187856.49019133905
2677,184329.4301239788
2678,229377.87908766352
2679,314864.8671524941
2680,317080.5010230965
2681,449620.50990641443
2682,329291.89958912384
2683,309967.52406283485
2684,293940.77762707375
2685,242900.826935861
2686,202322.80188145785
2687,217799.22863845646
2688,179536.16811295738
2689,209329.3544173597
2690,339142.5872050021
2691,207740.77880028973
2692,133873.08098445673
2693,192300.0902166779
2694,127283.01430908624
2695,188725.86425076472
2696,186765.5608859755
2697,208467.47137846702
2698,149382.9214202754
2699,169422.33870551735
2700,150428.00622878436
2701,137563.09673145172
2702,128766.34808807758
2703,133994.28794479443
2704,147453.5967126409
2705,132272.43270650227
2706,130670.04025727375
2707,115903.18184228272
2708,142075.8088879202
2709,98616.43947569511
2710,132512.00749827575
2711,141859.50570574697
2712,352506.2297716277
2713,187334.51861504326
2714,147400.0000000004
2715,162827.84597411883
2716,155603.79948541312
2717,172622.2047608111
2718,218031.7017530258
2719,134623.29651152118
2720,141942.3547248428
2721,140366.45525576844
2722,178086.9213875909
2723,155236.12746713034
2724,137639.78928867407
2725,142168.093051281
2726,128832.76794265088
2727,151913.28953243425
2728,156873.2707613478
2729,164889.74364141535
2730,127954.34866888213
2731,116194.63993540707
2732,137279.47249666872
2733,157701.70775496124
2734,154577.82415045283
2735,129669.71903472123
